Date,State,Region,Energy_Consumption_MU,MaxDemand_MW,PeakShortage_MW,Reg_EveningDemand_MW,Reg_EveningShortage_MW,Reg_EnergyMet_MU,Reg_HydroGen_MU,Grid_AvgFreq_Hz,Grid_FreqVariationIndex,Grid_NormalBand_pct,Bhutan_Exchange_MU,Bhutan_DayPeak_MW,Nepal_Exchange_MU,Nepal_DayPeak_MW,Bangladesh_Exchange_MU,Bangladesh_DayPeak_MW
19-08-2023,Railways_NR,NR,3.2,165.0,0.0,73356.0,3431.0,1750.0,413.0,50.02,0.031,69.64,42.5,1769.0,437.0,406.0,-1087.0,-1044.0
19-08-2023,Rajasthan,NR,343.3,16612.0,0.0,73356.0,3431.0,1750.0,413.0,50.02,0.031,69.64,42.5,1769.0,437.0,406.0,-1087.0,-1044.0
19-08-2023,UP,NR,537.2,25367.0,0.0,73356.0,3431.0,1750.0,413.0,50.02,0.031,69.64,42.5,1769.0,437.0,406.0,-1087.0,-1044.0
19-08-2023,Uttarakhand,NR,49.4,2248.0,0.0,73356.0,3431.0,1750.0,413.0,50.02,0.031,69.64,42.5,1769.0,437.0,406.0,-1087.0,-1044.0
19-08-2023,Andhra Pradesh,SR,224.8,11076.0,0.0,46818.0,,1150.0,69.0,50.02,0.031,69.64,42.5,1769.0,437.0,406.0,-1087.0,-1044.0
19-08-2023,Karnataka,SR,257.4,14241.0,0.0,46818.0,,1150.0,69.0,50.02,0.031,69.64,42.5,1769.0,437.0,406.0,-1087.0,-1044.0
19-08-2023,Kerala,SR,83.3,4032.0,0.0,46818.0,,1150.0,69.0,50.02,0.031,69.64,42.5,1769.0,437.0,406.0,-1087.0,-1044.0
19-08-2023,Pondy,SR,9.9,454.0,0.0,46818.0,,1150.0,69.0,50.02,0.031,69.64,42.5,1769.0,437.0,406.0,-1087.0,-1044.0
19-08-2023,Tamil Nadu,SR,363.8,16985.0,0.0,46818.0,,1150.0,69.0,50.02,0.031,69.64,42.5,1769.0,437.0,406.0,-1087.0,-1044.0
19-08-2023,Telangana,SR,210.6,10505.0,0.0,46818.0,,1150.0,69.0,50.02,0.031,69.64,42.5,1769.0,437.0,406.0,-1087.0,-1044.0
19-08-2023,AMNSIL,WR,15.4,845.0,0.0,57923.0,43.0,1415.0,100.0,50.02,0.031,69.64,42.5,1769.0,437.0,406.0,-1087.0,-1044.0
19-08-2023,BALCO,WR,12.5,521.0,0.0,57923.0,43.0,1415.0,100.0,50.02,0.031,69.64,42.5,1769.0,437.0,406.0,-1087.0,-1044.0
19-08-2023,Chhattisgarh,WR,106.8,4771.0,0.0,57923.0,43.0,1415.0,100.0,50.02,0.031,69.64,42.5,1769.0,437.0,406.0,-1087.0,-1044.0
19-08-2023,DNHDDPDCL,WR,30.6,1310.0,0.0,57923.0,43.0,1415.0,100.0,50.02,0.031,69.64,42.5,1769.0,437.0,406.0,-1087.0,-1044.0
19-08-2023,Goa,WR,13.1,629.0,0.0,57923.0,43.0,1415.0,100.0,50.02,0.031,69.64,42.5,1769.0,437.0,406.0,-1087.0,-1044.0
19-08-2023,Gujarat,WR,458.7,22470.0,0.0,57923.0,43.0,1415.0,100.0,50.02,0.031,69.64,42.5,1769.0,437.0,406.0,-1087.0,-1044.0
19-08-2023,MP,WR,237.9,10848.0,0.0,57923.0,43.0,1415.0,100.0,50.02,0.031,69.64,42.5,1769.0,437.0,406.0,-1087.0,-1044.0
19-08-2023,Maharashtra,WR,540.3,25013.0,0.0,57923.0,43.0,1415.0,100.0,50.02,0.031,69.64,42.5,1769.0,437.0,406.0,-1087.0,-1044.0
20-08-2023,Bihar,ER,150.0,7059.0,74.0,25346.0,377.0,579.0,138.0,50.0,0.029,82.64,42.0,1748.0,429.0,357.0,-1074.0,-1030.0
20-08-2023,DVC,ER,73.9,3188.0,0.0,25346.0,377.0,579.0,138.0,50.0,0.029,82.64,42.0,1748.0,429.0,357.0,-1074.0,-1030.0
20-08-2023,Jharkhand,ER,38.9,1822.0,0.0,25346.0,377.0,579.0,138.0,50.0,0.029,82.64,42.0,1748.0,429.0,357.0,-1074.0,-1030.0
20-08-2023,Odisha,ER,115.2,5043.0,0.0,25346.0,377.0,579.0,138.0,50.0,0.029,82.64,42.0,1748.0,429.0,357.0,-1074.0,-1030.0
20-08-2023,Railways_ER,ER,0.1,22.0,0.0,25346.0,377.0,579.0,138.0,50.0,0.029,82.64,42.0,1748.0,429.0,357.0,-1074.0,-1030.0
20-08-2023,Sikkim,ER,0.8,55.0,0.0,25346.0,377.0,579.0,138.0,50.0,0.029,82.64,42.0,1748.0,429.0,357.0,-1074.0,-1030.0
20-08-2023,West Bengal,ER,199.7,9545.0,0.0,25346.0,377.0,579.0,138.0,50.0,0.029,82.64,42.0,1748.0,429.0,357.0,-1074.0,-1030.0
20-08-2023,Arunachal Pradesh,NER,2.8,163.0,0.0,3206.0,35.0,65.0,33.0,50.0,0.029,82.64,42.0,1748.0,429.0,357.0,-1074.0,-1030.0
20-08-2023,Assam,NER,43.6,2200.0,0.0,3206.0,35.0,65.0,33.0,50.0,0.029,82.64,42.0,1748.0,429.0,357.0,-1074.0,-1030.0
20-08-2023,Manipur,NER,2.7,186.0,0.0,3206.0,35.0,65.0,33.0,50.0,0.029,82.64,42.0,1748.0,429.0,357.0,-1074.0,-1030.0
20-08-2023,Meghalaya,NER,5.6,303.0,25.0,3206.0,35.0,65.0,33.0,50.0,0.029,82.64,42.0,1748.0,429.0,357.0,-1074.0,-1030.0
20-08-2023,Mizoram,NER,1.9,105.0,0.0,3206.0,35.0,65.0,33.0,50.0,0.029,82.64,42.0,1748.0,429.0,357.0,-1074.0,-1030.0
20-08-2023,Nagaland,NER,3.0,160.0,0.0,3206.0,35.0,65.0,33.0,50.0,0.029,82.64,42.0,1748.0,429.0,357.0,-1074.0,-1030.0
20-08-2023,Tripura,NER,5.8,319.0,0.0,3206.0,35.0,65.0,33.0,50.0,0.029,82.64,42.0,1748.0,429.0,357.0,-1074.0,-1030.0
20-08-2023,Chandigarh,NR,6.6,324.0,0.0,73577.0,1292.0,1715.0,413.0,50.0,0.029,82.64,42.0,1748.0,429.0,357.0,-1074.0,-1030.0
20-08-2023,Delhi,NR,132.8,6745.0,0.0,73577.0,1292.0,1715.0,413.0,50.0,0.029,82.64,42.0,1748.0,429.0,357.0,-1074.0,-1030.0
20-08-2023,HP,NR,31.0,1497.0,0.0,73577.0,1292.0,1715.0,413.0,50.0,0.029,82.64,42.0,1748.0,429.0,357.0,-1074.0,-1030.0
20-08-2023,Haryana,NR,246.6,11332.0,0.0,73577.0,1292.0,1715.0,413.0,50.0,0.029,82.64,42.0,1748.0,429.0,357.0,-1074.0,-1030.0
20-08-2023,J&K,NR,51.4,2475.0,0.0,73577.0,1292.0,1715.0,413.0,50.0,0.029,82.64,42.0,1748.0,429.0,357.0,-1074.0,-1030.0
20-08-2023,Punjab,NR,323.4,14430.0,0.0,73577.0,1292.0,1715.0,413.0,50.0,0.029,82.64,42.0,1748.0,429.0,357.0,-1074.0,-1030.0
20-08-2023,Railways_NR,NR,3.2,159.0,0.0,73577.0,1292.0,1715.0,413.0,50.0,0.029,82.64,42.0,1748.0,429.0,357.0,-1074.0,-1030.0
20-08-2023,Rajasthan,NR,325.2,15462.0,0.0,73577.0,1292.0,1715.0,413.0,50.0,0.029,82.64,42.0,1748.0,429.0,357.0,-1074.0,-1030.0
20-08-2023,UP,NR,548.1,25888.0,240.0,73577.0,1292.0,1715.0,413.0,50.0,0.029,82.64,42.0,1748.0,429.0,357.0,-1074.0,-1030.0
20-08-2023,Uttarakhand,NR,46.5,2111.0,0.0,73577.0,1292.0,1715.0,413.0,50.0,0.029,82.64,42.0,1748.0,429.0,357.0,-1074.0,-1030.0
20-08-2023,Andhra Pradesh,SR,225.3,11040.0,0.0,43797.0,,1103.0,65.0,50.0,0.029,82.64,42.0,1748.0,429.0,357.0,-1074.0,-1030.0
20-08-2023,Karnataka,SR,236.3,12775.0,0.0,43797.0,,1103.0,65.0,50.0,0.029,82.64,42.0,1748.0,429.0,357.0,-1074.0,-1030.0
20-08-2023,Kerala,SR,76.7,3846.0,0.0,43797.0,,1103.0,65.0,50.0,0.029,82.64,42.0,1748.0,429.0,357.0,-1074.0,-1030.0
20-08-2023,Pondy,SR,9.6,434.0,10.0,43797.0,,1103.0,65.0,50.0,0.029,82.64,42.0,1748.0,429.0,357.0,-1074.0,-1030.0
20-08-2023,Tamil Nadu,SR,344.9,15340.0,0.0,43797.0,,1103.0,65.0,50.0,0.029,82.64,42.0,1748.0,429.0,357.0,-1074.0,-1030.0
20-08-2023,Telangana,SR,209.7,10714.0,0.0,43797.0,,1103.0,65.0,50.0,0.029,82.64,42.0,1748.0,429.0,357.0,-1074.0,-1030.0
20-08-2023,AMNSIL,WR,18.6,831.0,0.0,55903.0,,1363.0,105.0,50.0,0.029,82.64,42.0,1748.0,429.0,357.0,-1074.0,-1030.0
20-08-2023,BALCO,WR,12.4,520.0,0.0,55903.0,,1363.0,105.0,50.0,0.029,82.64,42.0,1748.0,429.0,357.0,-1074.0,-1030.0
20-08-2023,Chhattisgarh,WR,109.2,4831.0,0.0,55903.0,,1363.0,105.0,50.0,0.029,82.64,42.0,1748.0,429.0,357.0,-1074.0,-1030.0
20-08-2023,DNHDDPDCL,WR,29.5,1275.0,0.0,55903.0,,1363.0,105.0,50.0,0.029,82.64,42.0,1748.0,429.0,357.0,-1074.0,-1030.0
20-08-2023,Goa,WR,12.0,579.0,0.0,55903.0,,1363.0,105.0,50.0,0.029,82.64,42.0,1748.0,429.0,357.0,-1074.0,-1030.0
20-08-2023,Gujarat,WR,426.8,20547.0,0.0,55903.0,,1363.0,105.0,50.0,0.029,82.64,42.0,1748.0,429.0,357.0,-1074.0,-1030.0
20-08-2023,MP,WR,235.8,10878.0,0.0,55903.0,,1363.0,105.0,50.0,0.029,82.64,42.0,1748.0,429.0,357.0,-1074.0,-1030.0
20-08-2023,Maharashtra,WR,518.9,23620.0,0.0,55903.0,,1363.0,105.0,50.0,0.029,82.64,42.0,1748.0,429.0,357.0,-1074.0,-1030.0
21-08-2023,Bihar,ER,148.6,6947.0,0.0,25300.0,1334.0,589.0,138.0,49.99,0.083,72.88,42.0,1751.0,371.0,366.0,-1082.0,-1042.0
21-08-2023,DVC,ER,75.9,3548.0,0.0,25300.0,1334.0,589.0,138.0,49.99,0.083,72.88,42.0,1751.0,371.0,366.0,-1082.0,-1042.0
21-08-2023,Jharkhand,ER,38.5,1713.0,215.0,25300.0,1334.0,589.0,138.0,49.99,0.083,72.88,42.0,1751.0,371.0,366.0,-1082.0,-1042.0
21-08-2023,Odisha,ER,106.0,5015.0,0.0,25300.0,1334.0,589.0,138.0,49.99,0.083,72.88,42.0,1751.0,371.0,366.0,-1082.0,-1042.0
21-08-2023,Railways_ER,ER,0.2,15.0,0.0,25300.0,1334.0,589.0,138.0,49.99,0.083,72.88,42.0,1751.0,371.0,366.0,-1082.0,-1042.0
21-08-2023,Sikkim,ER,1.2,84.0,0.0,25300.0,1334.0,589.0,138.0,49.99,0.083,72.88,42.0,1751.0,371.0,366.0,-1082.0,-1042.0
21-08-2023,West Bengal,ER,218.4,9732.0,0.0,25300.0,1334.0,589.0,138.0,49.99,0.083,72.88,42.0,1751.0,371.0,366.0,-1082.0,-1042.0
21-08-2023,Arunachal Pradesh,NER,3.0,159.0,0.0,3130.0,193.0,64.0,33.0,49.99,0.083,72.88,42.0,1751.0,371.0,366.0,-1082.0,-1042.0
21-08-2023,Assam,NER,42.2,2198.0,0.0,3130.0,193.0,64.0,33.0,49.99,0.083,72.88,42.0,1751.0,371.0,366.0,-1082.0,-1042.0
21-08-2023,Manipur,NER,2.7,171.0,0.0,3130.0,193.0,64.0,33.0,49.99,0.083,72.88,42.0,1751.0,371.0,366.0,-1082.0,-1042.0
21-08-2023,Meghalaya,NER,5.3,290.0,0.0,3130.0,193.0,64.0,33.0,49.99,0.083,72.88,42.0,1751.0,371.0,366.0,-1082.0,-1042.0
21-08-2023,Mizoram,NER,2.0,122.0,0.0,3130.0,193.0,64.0,33.0,49.99,0.083,72.88,42.0,1751.0,371.0,366.0,-1082.0,-1042.0
21-08-2023,Nagaland,NER,2.7,165.0,0.0,3130.0,193.0,64.0,33.0,49.99,0.083,72.88,42.0,1751.0,371.0,366.0,-1082.0,-1042.0
21-08-2023,Tripura,NER,6.2,329.0,0.0,3130.0,193.0,64.0,33.0,49.99,0.083,72.88,42.0,1751.0,371.0,366.0,-1082.0,-1042.0
21-08-2023,Chandigarh,NR,7.6,405.0,0.0,72602.0,5656.0,1720.0,415.0,49.99,0.083,72.88,42.0,1751.0,371.0,366.0,-1082.0,-1042.0
21-08-2023,Delhi,NR,147.8,7186.0,0.0,72602.0,5656.0,1720.0,415.0,49.99,0.083,72.88,42.0,1751.0,371.0,366.0,-1082.0,-1042.0
21-08-2023,HP,NR,34.3,1633.0,0.0,72602.0,5656.0,1720.0,415.0,49.99,0.083,72.88,42.0,1751.0,371.0,366.0,-1082.0,-1042.0
21-08-2023,Haryana,NR,256.3,12679.0,0.0,72602.0,5656.0,1720.0,415.0,49.99,0.083,72.88,42.0,1751.0,371.0,366.0,-1082.0,-1042.0
21-08-2023,J&K,NR,53.6,2515.0,0.0,72602.0,5656.0,1720.0,415.0,49.99,0.083,72.88,42.0,1751.0,371.0,366.0,-1082.0,-1042.0
21-08-2023,Punjab,NR,318.3,14462.0,0.0,72602.0,5656.0,1720.0,415.0,49.99,0.083,72.88,42.0,1751.0,371.0,366.0,-1082.0,-1042.0
21-08-2023,Railways_NR,NR,3.2,157.0,0.0,72602.0,5656.0,1720.0,415.0,49.99,0.083,72.88,42.0,1751.0,371.0,366.0,-1082.0,-1042.0
21-08-2023,Rajasthan,NR,325.1,15998.0,0.0,72602.0,5656.0,1720.0,415.0,49.99,0.083,72.88,42.0,1751.0,371.0,366.0,-1082.0,-1042.0
21-08-2023,UP,NR,528.7,24735.0,1330.0,72602.0,5656.0,1720.0,415.0,49.99,0.083,72.88,42.0,1751.0,371.0,366.0,-1082.0,-1042.0
21-08-2023,Uttarakhand,NR,45.6,1988.0,185.0,72602.0,5656.0,1720.0,415.0,49.99,0.083,72.88,42.0,1751.0,371.0,366.0,-1082.0,-1042.0
21-08-2023,Andhra Pradesh,SR,227.1,11472.0,0.0,46350.0,1926.0,1185.0,114.0,49.99,0.083,72.88,42.0,1751.0,371.0,366.0,-1082.0,-1042.0
21-08-2023,Karnataka,SR,260.6,15060.0,200.0,46350.0,1926.0,1185.0,114.0,49.99,0.083,72.88,42.0,1751.0,371.0,366.0,-1082.0,-1042.0
21-08-2023,Kerala,SR,84.9,4221.0,0.0,46350.0,1926.0,1185.0,114.0,49.99,0.083,72.88,42.0,1751.0,371.0,366.0,-1082.0,-1042.0
21-08-2023,Pondy,SR,10.0,433.0,50.0,46350.0,1926.0,1185.0,114.0,49.99,0.083,72.88,42.0,1751.0,371.0,366.0,-1082.0,-1042.0
21-08-2023,Tamil Nadu,SR,367.7,17479.0,0.0,46350.0,1926.0,1185.0,114.0,49.99,0.083,72.88,42.0,1751.0,371.0,366.0,-1082.0,-1042.0
21-08-2023,Telangana,SR,234.3,12321.0,0.0,46350.0,1926.0,1185.0,114.0,49.99,0.083,72.88,42.0,1751.0,371.0,366.0,-1082.0,-1042.0
21-08-2023,AMNSIL,WR,17.8,858.0,0.0,58599.0,,1409.0,111.0,49.99,0.083,72.88,42.0,1751.0,371.0,366.0,-1082.0,-1042.0
21-08-2023,BALCO,WR,12.4,521.0,0.0,58599.0,,1409.0,111.0,49.99,0.083,72.88,42.0,1751.0,371.0,366.0,-1082.0,-1042.0
21-08-2023,Chhattisgarh,WR,114.5,5168.0,0.0,58599.0,,1409.0,111.0,49.99,0.083,72.88,42.0,1751.0,371.0,366.0,-1082.0,-1042.0
21-08-2023,DNHDDPDCL,WR,30.1,1311.0,0.0,58599.0,,1409.0,111.0,49.99,0.083,72.88,42.0,1751.0,371.0,366.0,-1082.0,-1042.0
21-08-2023,Goa,WR,13.3,650.0,0.0,58599.0,,1409.0,111.0,49.99,0.083,72.88,42.0,1751.0,371.0,366.0,-1082.0,-1042.0
21-08-2023,Gujarat,WR,431.7,20881.0,0.0,58599.0,,1409.0,111.0,49.99,0.083,72.88,42.0,1751.0,371.0,366.0,-1082.0,-1042.0
21-08-2023,MP,WR,246.4,11591.0,0.0,58599.0,,1409.0,111.0,49.99,0.083,72.88,42.0,1751.0,371.0,366.0,-1082.0,-1042.0
21-08-2023,Maharashtra,WR,542.7,24880.0,0.0,58599.0,,1409.0,111.0,49.99,0.083,72.88,42.0,1751.0,371.0,366.0,-1082.0,-1042.0
22-08-2023,Bihar,ER,135.4,6670.0,124.0,24980.0,1290.0,586.0,141.0,49.97,0.041,74.41,44.7,1863.0,482.0,397.0,-1084.0,-1030.0
22-08-2023,DVC,ER,76.2,3477.0,0.0,24980.0,1290.0,586.0,141.0,49.97,0.041,74.41,44.7,1863.0,482.0,397.0,-1084.0,-1030.0
22-08-2023,Jharkhand,ER,36.6,1730.0,0.0,24980.0,1290.0,586.0,141.0,49.97,0.041,74.41,44.7,1863.0,482.0,397.0,-1084.0,-1030.0
22-08-2023,Odisha,ER,112.7,4994.0,200.0,24980.0,1290.0,586.0,141.0,49.97,0.041,74.41,44.7,1863.0,482.0,397.0,-1084.0,-1030.0
22-08-2023,Railways_ER,ER,0.2,19.0,0.0,24980.0,1290.0,586.0,141.0,49.97,0.041,74.41,44.7,1863.0,482.0,397.0,-1084.0,-1030.0
22-08-2023,Sikkim,ER,1.3,83.0,0.0,24980.0,1290.0,586.0,141.0,49.97,0.041,74.41,44.7,1863.0,482.0,397.0,-1084.0,-1030.0
22-08-2023,West Bengal,ER,223.8,9949.0,0.0,24980.0,1290.0,586.0,141.0,49.97,0.041,74.41,44.7,1863.0,482.0,397.0,-1084.0,-1030.0
22-08-2023,Arunachal Pradesh,NER,2.8,145.0,0.0,2947.0,204.0,60.0,36.0,49.97,0.041,74.41,44.7,1863.0,482.0,397.0,-1084.0,-1030.0
22-08-2023,Assam,NER,38.7,1972.0,0.0,2947.0,204.0,60.0,36.0,49.97,0.041,74.41,44.7,1863.0,482.0,397.0,-1084.0,-1030.0
22-08-2023,Manipur,NER,2.5,182.0,0.0,2947.0,204.0,60.0,36.0,49.97,0.041,74.41,44.7,1863.0,482.0,397.0,-1084.0,-1030.0
22-08-2023,Meghalaya,NER,5.1,294.0,51.0,2947.0,204.0,60.0,36.0,49.97,0.041,74.41,44.7,1863.0,482.0,397.0,-1084.0,-1030.0
22-08-2023,Mizoram,NER,2.0,130.0,0.0,2947.0,204.0,60.0,36.0,49.97,0.041,74.41,44.7,1863.0,482.0,397.0,-1084.0,-1030.0
22-08-2023,Nagaland,NER,2.8,163.0,0.0,2947.0,204.0,60.0,36.0,49.97,0.041,74.41,44.7,1863.0,482.0,397.0,-1084.0,-1030.0
22-08-2023,Tripura,NER,5.8,314.0,0.0,2947.0,204.0,60.0,36.0,49.97,0.041,74.41,44.7,1863.0,482.0,397.0,-1084.0,-1030.0
22-08-2023,Chandigarh,NR,7.4,361.0,0.0,71152.0,280.0,1722.0,417.0,49.97,0.041,74.41,44.7,1863.0,482.0,397.0,-1084.0,-1030.0
22-08-2023,Delhi,NR,147.9,7315.0,0.0,71152.0,280.0,1722.0,417.0,49.97,0.041,74.41,44.7,1863.0,482.0,397.0,-1084.0,-1030.0
22-08-2023,HP,NR,40.7,1655.0,0.0,71152.0,280.0,1722.0,417.0,49.97,0.041,74.41,44.7,1863.0,482.0,397.0,-1084.0,-1030.0
22-08-2023,Haryana,NR,259.0,12484.0,0.0,71152.0,280.0,1722.0,417.0,49.97,0.041,74.41,44.7,1863.0,482.0,397.0,-1084.0,-1030.0
22-08-2023,J&K,NR,53.0,2498.0,60.0,71152.0,280.0,1722.0,417.0,49.97,0.041,74.41,44.7,1863.0,482.0,397.0,-1084.0,-1030.0
22-08-2023,Punjab,NR,322.8,14682.0,0.0,71152.0,280.0,1722.0,417.0,49.97,0.041,74.41,44.7,1863.0,482.0,397.0,-1084.0,-1030.0
22-08-2023,Railways_NR,NR,3.3,159.0,0.0,71152.0,280.0,1722.0,417.0,49.97,0.041,74.41,44.7,1863.0,482.0,397.0,-1084.0,-1030.0
22-08-2023,Rajasthan,NR,341.1,16425.0,0.0,71152.0,280.0,1722.0,417.0,49.97,0.041,74.41,44.7,1863.0,482.0,397.0,-1084.0,-1030.0
22-08-2023,UP,NR,504.2,23766.0,0.0,71152.0,280.0,1722.0,417.0,49.97,0.041,74.41,44.7,1863.0,482.0,397.0,-1084.0,-1030.0
22-08-2023,Uttarakhand,NR,43.1,1873.0,150.0,71152.0,280.0,1722.0,417.0,49.97,0.041,74.41,44.7,1863.0,482.0,397.0,-1084.0,-1030.0
22-08-2023,Andhra Pradesh,SR,233.4,12218.0,0.0,48544.0,554.0,1218.0,106.0,49.97,0.041,74.41,44.7,1863.0,482.0,397.0,-1084.0,-1030.0
22-08-2023,Karnataka,SR,260.1,15679.0,0.0,48544.0,554.0,1218.0,106.0,49.97,0.041,74.41,44.7,1863.0,482.0,397.0,-1084.0,-1030.0
22-08-2023,Kerala,SR,87.9,4328.0,0.0,48544.0,554.0,1218.0,106.0,49.97,0.041,74.41,44.7,1863.0,482.0,397.0,-1084.0,-1030.0
22-08-2023,Pondy,SR,10.4,462.0,0.0,48544.0,554.0,1218.0,106.0,49.97,0.041,74.41,44.7,1863.0,482.0,397.0,-1084.0,-1030.0
22-08-2023,Tamil Nadu,SR,373.4,17587.0,0.0,48544.0,554.0,1218.0,106.0,49.97,0.041,74.41,44.7,1863.0,482.0,397.0,-1084.0,-1030.0
22-08-2023,Telangana,SR,252.8,13248.0,0.0,48544.0,554.0,1218.0,106.0,49.97,0.041,74.41,44.7,1863.0,482.0,397.0,-1084.0,-1030.0
22-08-2023,AMNSIL,WR,20.6,917.0,0.0,59318.0,414.0,1445.0,118.0,49.97,0.041,74.41,44.7,1863.0,482.0,397.0,-1084.0,-1030.0
22-08-2023,BALCO,WR,12.4,521.0,0.0,59318.0,414.0,1445.0,118.0,49.97,0.041,74.41,44.7,1863.0,482.0,397.0,-1084.0,-1030.0
22-08-2023,Chhattisgarh,WR,120.9,5271.0,0.0,59318.0,414.0,1445.0,118.0,49.97,0.041,74.41,44.7,1863.0,482.0,397.0,-1084.0,-1030.0
22-08-2023,DNHDDPDCL,WR,30.7,1321.0,0.0,59318.0,414.0,1445.0,118.0,49.97,0.041,74.41,44.7,1863.0,482.0,397.0,-1084.0,-1030.0
22-08-2023,Goa,WR,13.6,665.0,0.0,59318.0,414.0,1445.0,118.0,49.97,0.041,74.41,44.7,1863.0,482.0,397.0,-1084.0,-1030.0
22-08-2023,Gujarat,WR,444.2,21540.0,0.0,59318.0,414.0,1445.0,118.0,49.97,0.041,74.41,44.7,1863.0,482.0,397.0,-1084.0,-1030.0
22-08-2023,MP,WR,251.6,11883.0,0.0,59318.0,414.0,1445.0,118.0,49.97,0.041,74.41,44.7,1863.0,482.0,397.0,-1084.0,-1030.0
22-08-2023,Maharashtra,WR,551.3,25392.0,0.0,59318.0,414.0,1445.0,118.0,49.97,0.041,74.41,44.7,1863.0,482.0,397.0,-1084.0,-1030.0
23-08-2023,Bihar,ER,136.5,6663.0,0.0,25520.0,,570.0,137.0,49.95,0.035,67.64,43.1,1794.0,433.0,424.0,-1084.0,-1027.0
23-08-2023,DVC,ER,74.1,3361.0,0.0,25520.0,,570.0,137.0,49.95,0.035,67.64,43.1,1794.0,433.0,424.0,-1084.0,-1027.0
23-08-2023,Jharkhand,ER,38.7,1713.0,0.0,25520.0,,570.0,137.0,49.95,0.035,67.64,43.1,1794.0,433.0,424.0,-1084.0,-1027.0
23-08-2023,Odisha,ER,111.4,5042.0,0.0,25520.0,,570.0,137.0,49.95,0.035,67.64,43.1,1794.0,433.0,424.0,-1084.0,-1027.0
23-08-2023,Railways_ER,ER,0.1,18.0,0.0,25520.0,,570.0,137.0,49.95,0.035,67.64,43.1,1794.0,433.0,424.0,-1084.0,-1027.0
23-08-2023,Sikkim,ER,1.3,82.0,0.0,25520.0,,570.0,137.0,49.95,0.035,67.64,43.1,1794.0,433.0,424.0,-1084.0,-1027.0
23-08-2023,West Bengal,ER,208.4,9742.0,0.0,25520.0,,570.0,137.0,49.95,0.035,67.64,43.1,1794.0,433.0,424.0,-1084.0,-1027.0
23-08-2023,Arunachal Pradesh,NER,2.8,154.0,0.0,3049.0,223.0,61.0,39.0,49.95,0.035,67.64,43.1,1794.0,433.0,424.0,-1084.0,-1027.0
23-08-2023,Assam,NER,39.9,2203.0,70.0,3049.0,223.0,61.0,39.0,49.95,0.035,67.64,43.1,1794.0,433.0,424.0,-1084.0,-1027.0
23-08-2023,Manipur,NER,2.6,186.0,0.0,3049.0,223.0,61.0,39.0,49.95,0.035,67.64,43.1,1794.0,433.0,424.0,-1084.0,-1027.0
23-08-2023,Meghalaya,NER,5.3,308.0,13.0,3049.0,223.0,61.0,39.0,49.95,0.035,67.64,43.1,1794.0,433.0,424.0,-1084.0,-1027.0
23-08-2023,Mizoram,NER,1.7,120.0,0.0,3049.0,223.0,61.0,39.0,49.95,0.035,67.64,43.1,1794.0,433.0,424.0,-1084.0,-1027.0
23-08-2023,Nagaland,NER,2.9,162.0,0.0,3049.0,223.0,61.0,39.0,49.95,0.035,67.64,43.1,1794.0,433.0,424.0,-1084.0,-1027.0
23-08-2023,Tripura,NER,5.6,306.0,0.0,3049.0,223.0,61.0,39.0,49.95,0.035,67.64,43.1,1794.0,433.0,424.0,-1084.0,-1027.0
23-08-2023,Chandigarh,NR,6.0,281.0,0.0,67842.0,75.0,1558.0,389.0,49.95,0.035,67.64,43.1,1794.0,433.0,424.0,-1084.0,-1027.0
23-08-2023,Delhi,NR,129.7,6331.0,0.0,67842.0,75.0,1558.0,389.0,49.95,0.035,67.64,43.1,1794.0,433.0,424.0,-1084.0,-1027.0
23-08-2023,HP,NR,31.3,1536.0,0.0,67842.0,75.0,1558.0,389.0,49.95,0.035,67.64,43.1,1794.0,433.0,424.0,-1084.0,-1027.0
23-08-2023,Haryana,NR,232.4,10446.0,0.0,67842.0,75.0,1558.0,389.0,49.95,0.035,67.64,43.1,1794.0,433.0,424.0,-1084.0,-1027.0
23-08-2023,J&K,NR,51.6,2522.0,0.0,67842.0,75.0,1558.0,389.0,49.95,0.035,67.64,43.1,1794.0,433.0,424.0,-1084.0,-1027.0
23-08-2023,Punjab,NR,331.5,14942.0,0.0,67842.0,75.0,1558.0,389.0,49.95,0.035,67.64,43.1,1794.0,433.0,424.0,-1084.0,-1027.0
23-08-2023,Railways_NR,NR,3.2,157.0,0.0,67842.0,75.0,1558.0,389.0,49.95,0.035,67.64,43.1,1794.0,433.0,424.0,-1084.0,-1027.0
23-08-2023,Rajasthan,NR,331.4,14928.0,0.0,67842.0,75.0,1558.0,389.0,49.95,0.035,67.64,43.1,1794.0,433.0,424.0,-1084.0,-1027.0
23-08-2023,UP,NR,397.7,20689.0,0.0,67842.0,75.0,1558.0,389.0,49.95,0.035,67.64,43.1,1794.0,433.0,424.0,-1084.0,-1027.0
23-08-2023,Uttarakhand,NR,43.4,1987.0,0.0,67842.0,75.0,1558.0,389.0,49.95,0.035,67.64,43.1,1794.0,433.0,424.0,-1084.0,-1027.0
23-08-2023,Andhra Pradesh,SR,236.5,11636.0,0.0,50706.0,,1269.0,80.0,49.95,0.035,67.64,43.1,1794.0,433.0,424.0,-1084.0,-1027.0
23-08-2023,Karnataka,SR,291.0,16272.0,0.0,50706.0,,1269.0,80.0,49.95,0.035,67.64,43.1,1794.0,433.0,424.0,-1084.0,-1027.0
